Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,AST_TO_Ratio,ReboundActivity,PF_per_Min,GamesPlayed,Cluster_KMeans,Cluster_Hier,ClusterName_KMeans
Cam Thomas,32.32421052631579,7.947368421052632,17.736842105263158,0.44363157894736843,2.8421052631578947,7.578947368421052,0.3680526315789474,5.947368421052632,6.7894736842105265,0.8824736842105263,0.5263157894736842,3.0526315789473686,3.5789473684210527,3.4210526315789473,0.7368421052631579,0.05263157894736842,2.6842105263157894,1.894736842105263,24.68421052631579,16.121052631578948,0.9955513784461153,3.5789473684210527,0.05700868089160071,19,1,1,Primary Playmakers (High Minutes)
Cam Whitmore,17.2921875,3.78125,8.6875,0.43953125,1.3125,3.9375,0.29075,1.0625,1.5,0.4015625,0.78125,2.4375,3.21875,0.8125,0.65625,0.28125,1.0625,1.03125,9.9375,6.41875,0.4192708333333333,3.21875,0.06916342785811379,32,0,0,Role Players / Low Usage
Cameron Johnson,32.03918918918919,6.405405405405405,13.108108108108109,0.4858378378378378,3.189189189189189,7.621621621621622,0.4326486486486486,3.2972972972972974,3.675675675675676,0.7281621621621621,0.7567567567567568,3.324324324324324,4.081081081081081,2.891891891891892,0.7567567567567568,0.4864864864864865,1.6756756756756757,1.7297297297297298,19.2972972972973,14.813513513513515,1.6025096525096525,4.081081081081081,0.05332112136532251,37,1,1,Primary Playmakers (High Minutes)
Cameron Payne,14.261555555555555,2.488888888888889,5.933333333333334,0.3662222222222222,1.4444444444444444,3.7111111111111112,0.3143111111111111,0.7333333333333333,0.8222222222222222,0.32333333333333336,0.24444444444444444,1.1777777777777778,1.4222222222222223,2.533333333333333,0.6,0.24444444444444444,0.6444444444444445,1.6444444444444444,7.155555555555556,5.728888888888889,1.8129629629629629,1.4222222222222223,0.12560304708452139,45,0,1,Role Players / Low Usage
Caris LeVert,23.79263157894737,3.5526315789473686,7.842105263157895,0.42855263157894735,1.5789473684210527,3.8947368421052633,0.3741052631578948,1.5263157894736843,2.1842105263157894,0.45865789473684204,0.5789473684210527,2.236842105263158,2.8157894736842106,3.6842105263157894,0.868421052631579,0.5,1.3421052631578947,1.263157894736842,10.210526315789474,8.905263157894737,1.8969298245614035,2.8157894736842106,0.05214222368292223,38,1,1,Primary Playmakers (High Minutes)
Carlton Carrington,29.08019607843137,3.176470588235294,8.03921568627451,0.3805098039215686,1.5490196078431373,4.549019607843137,0.3149607843137255,0.7058823529411765,0.8627450980392157,0.31568627450980397,0.37254901960784315,3.5098039215686274,3.8823529411764706,3.8823529411764706,0.7058823529411765,0.17647058823529413,1.4901960784313726,2.3333333333333335,8.607843137254902,6.625490196078431,2.1898225957049484,3.8823529411764706,0.08286005704194549,51,1,1,Primary Playmakers (High Minutes)
Cason Wallace,27.26787234042553,2.978723404255319,6.680851063829787,0.44919148936170217,0.9574468085106383,2.872340425531915,0.32338297872340427,0.3191489361702128,0.425531914893617,0.17553191489361702,1.0851063829787233,2.3191489361702127,3.404255319148936,2.3617021276595747,1.7659574468085106,0.574468085106383,0.7446808510638298,2.2127659574468086,7.23404255319149,7.353191489361703,1.7109929078014185,3.404255319148936,0.08060077253334383,47,1,1,Primary Playmakers (High Minutes)
Charles Bassey,10.805625,1.96875,3.4375,0.48034375,0.0,0.0,0.0,0.65625,1.03125,0.25740625,1.71875,2.84375,4.5625,0.4375,0.375,0.90625,0.6875,1.375,4.59375,4.9593750000000005,0.23958333333333331,4.5625,0.1376785066583304,32,0,1,Role Players / Low Usage
Chet Holmgren,26.069090909090907,5.2727272727272725,10.545454545454545,0.4469090909090909,1.2727272727272727,3.4545454545454546,0.33490909090909093,3.4545454545454546,4.454545454545454,0.6568181818181817,1.4545454545454546,6.909090909090909,8.363636363636363,1.9090909090909092,0.9090909090909091,2.727272727272727,2.1818181818181817,1.9090909090909092,15.272727272727273,13.9,0.5757575757575757,8.363636363636363,0.07385496778149442,11,1,1,Primary Playmakers (High Minutes)
Chris Boucher,17.34318181818182,3.7954545454545454,7.5227272727272725,0.48413636363636364,1.5,3.977272727272727,0.3281818181818182,1.4318181818181819,1.8181818181818181,0.42672727272727273,1.25,3.022727272727273,4.2727272727272725,0.5681818181818182,0.5227272727272727,0.5454545454545454,0.6136363636363636,1.4318181818181819,10.522727272727273,8.518181818181818,0.34393939393939393,4.2727272727272725,0.08482247658281004,44,0,0,Role Players / Low Usage
Chris Duarte,4.38,0.7058823529411765,1.5294117647058822,0.38629411764705884,0.35294117647058826,0.8823529411764706,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.09805882352941177,0.29411764705882354,0.8823529411764706,1.1764705882352942,0.5294117647058824,0.0,0.0,0.058823529411764705,0.4117647058823529,2.1176470588235294,1.9,0.5,1.1764705882352942,0.06719384098202633,17,0,0,Role Players / Low Usage
Chris Livingston,4.509230769230769,0.38461538461538464,1.0,0.10769230769230768,0.0,0.3076923076923077,0.0,0.3076923076923077,0.46153846153846156,0.11538461538461539,0.46153846153846156,1.0769230769230769,1.5384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.38461538461538464,0.3076923076923077,1.0769230769230769,0.9692307692307693,0.038461538461538464,1.5384615384615385,0.03889879308003205,13,0,0,Role Players / Low Usage
Chris Paul,29.06367346938775,3.1020408163265305,7.428571428571429,0.417265306122449,1.7551020408163265,4.775510204081633,0.3739183673469388,1.3877551020408163,1.4489795918367347,0.5952448979591837,0.46938775510204084,3.6122448979591835,4.081632653061225,8.16326530612245,1.3061224489795917,0.20408163265306123,1.530612244897959,1.9183673469387754,9.346938775510203,11.640816326530611,4.237074829931973,4.081632653061225,0.06683558072278974,49,1,1,Primary Playmakers (High Minutes)
Christian Braun,32.6364705882353,5.705882352941177,9.941176470588236,0.572843137254902,0.9803921568627451,2.607843137254902,0.3313725490196079,2.215686274509804,2.6666666666666665,0.617921568627451,1.2941176470588236,3.6666666666666665,4.96078431372549,2.0588235294117645,1.1372549019607843,0.5294117647058824,1.0,2.2549019607843137,14.607843137254902,12.803921568627452,1.2696078431372548,4.96078431372549,0.06950193077376657,51,1,1,Primary Playmakers (High Minutes)
Christian Koloko,8.474642857142857,0.9642857142857143,1.5,0.4434642857142857,0.0,0.07142857142857142,0.0,0.17857142857142858,0.21428571428571427,0.08928571428571429,0.9285714285714286,1.2142857142857142,2.142857142857143,0.42857142857142855,0.25,0.2857142857142857,0.25,1.1071428571428572,2.107142857142857,2.5,0.4107142857142857,2.142857142857143,0.146173200471917,28,0,0,Role Players / Low Usage
Clint Capela,22.436222222222224,4.2,7.333333333333333,0.5857777777777777,0.0,0.0,0.0,1.0222222222222221,1.8888888888888888,0.3918666666666667,3.2666666666666666,5.733333333333333,9.0,1.2222222222222223,0.6,0.9777777777777777,0.9777777777777777,2.0,9.422222222222222,9.991111111111111,0.8285185185185184,9.0,0.08765415054228645,45,1,1,Primary Playmakers (High Minutes)
Coby White,32.584666666666664,6.2444444444444445,14.333333333333334,0.4351777777777777,3.066666666666667,8.177777777777777,0.37075555555555556,2.977777777777778,3.3333333333333335,0.7903111111111111,0.3333333333333333,2.9555555555555557,3.2888888888888888,4.644444444444445,0.9333333333333333,0.17777777777777778,2.4444444444444446,2.2888888888888888,18.533333333333335,12.924444444444445,1.7625925925925925,3.2888888888888888,0.07020005357415517,45,1,1,Primary Playmakers (High Minutes)
Cody Martin,24.799230769230768,2.9743589743589745,6.871794871794871,0.4064102564102564,1.0256410256410255,3.1794871794871793,0.30935897435897436,0.8717948717948718,1.2564102564102564,0.32051282051282054,1.0256410256410255,3.4871794871794872,4.512820512820513,2.282051282051282,1.1025641025641026,0.6666666666666666,1.0769230769230769,1.8461538461538463,7.846153846153846,7.187179487179487,1.3974358974358974,4.512820512820513,0.07289974443072071,39,1,0,Primary Playmakers (High Minutes)
Cody Williams,20.960384615384616,1.3846153846153846,4.615384615384615,0.24884615384615383,0.5769230769230769,2.423076923076923,0.20196153846153847,0.5384615384615384,0.8461538461538461,0.2531923076923077,0.5,1.6923076923076923,2.1923076923076925,1.3461538461538463,0.5,0.38461538461538464,0.8461538461538461,1.8846153846153846,3.8846153846153846,2.0538461538461537,0.8461538461538461,2.1923076923076925,0.09753501385236024,26,0,0,Role Players / Low Usage
Colby Jones,5.407916666666666,0.4583333333333333,1.0833333333333333,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.14583333333333334,0.0,0.0,0.0,0.3333333333333333,0.625,0.9583333333333334,0.2916666666666667,0.25,0.2916666666666667,0.2916666666666667,0.5416666666666666,1.0833333333333333,1.0791666666666666,0.2222222222222222,0.9583333333333334,0.31057372965958246,24,0,0,Role Players / Low Usage
Cole Anthony,17.21875,3.375,8.020833333333334,0.4061458333333334,1.0,3.1458333333333335,0.2894583333333333,1.3333333333333333,1.6875,0.39845833333333336,0.6458333333333334,2.2291666666666665,2.875,2.7708333333333335,0.625,0.3333333333333333,1.5833333333333333,2.2083333333333335,9.083333333333334,6.129166666666666,1.3361111111111112,2.875,0.12790706333455112,48,0,0,Role Players / Low Usage
Colin Castleton,4.603,0.2,1.0,0.0583,0.0,0.4,0.0,1.0,1.1,0.35,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4,0.96,0.0,0.9,0.142327164935167,10,0,0,Role Players / Low Usage
Collin Sexton,28.543260869565216,6.478260869565218,13.565217391304348,0.47589130434782606,1.891304347826087,4.586956521739131,0.3754782608695652,3.5,3.9130434782608696,0.7593478260869565,1.065217391304348,1.826086956521739,2.891304347826087,4.108695652173913,0.6739130434782609,0.08695652173913043,2.5217391304347827,2.260869565217391,18.347826086956523,12.756521739130434,1.5576745718050067,2.891304347826087,0.0785792524089341,46,1,1,Primary Playmakers (High Minutes)
Corey Kispert,26.680217391304346,4.195652173913044,9.347826086956522,0.43230434782608695,1.934782608695652,5.413043478260869,0.32267391304347826,1.1521739130434783,1.326086956521739,0.3948260869565217,0.6739130434782609,2.3043478260869565,2.9782608695652173,1.5869565217391304,0.5652173913043478,0.21739130434782608,1.0434782608695652,1.5869565217391304,11.478260869565217,7.856521739130434,0.8630434782608696,2.9782608695652173,0.0619019339515537,46,0,1,Role Players / Low Usage
Cory Joseph,7.494666666666666,0.7,2.0,0.2968,0.4666666666666667,1.3666666666666667,0.23386666666666667,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.2,0.5666666666666667,0.7666666666666667,0.8,0.36666666666666664,0.1,0.36666666666666664,0.6,1.9333333333333333,1.4866666666666668,0.5888888888888889,0.7666666666666667,0.09748126804835676,30,0,0,Role Players / Low Usage
Craig Porter,9.116111111111111,1.0555555555555556,1.8888888888888888,0.39166666666666666,0.2777777777777778,0.6111111111111112,0.1388888888888889,0.16666666666666666,0.2777777777777778,0.08333333333333333,0.1111111111111111,0.7777777777777778,0.8888888888888888,1.3333333333333333,0.2777777777777778,0.3333333333333333,0.5,0.4444444444444444,2.5555555555555554,2.6888888888888887,0.9305555555555556,0.8888888888888888,0.04167411131715378,18,0,0,Role Players / Low Usage
Craig Porter Jr.,8.34769230769231,1.3846153846153846,2.076923076923077,0.4816153846153846,0.46153846153846156,0.6153846153846154,0.25,0.3076923076923077,0.38461538461538464,0.19230769230769232,0.3076923076923077,0.6923076923076923,1.0,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.38461538461538464,3.5384615384615383,3.5076923076923077,0.6538461538461539,1.0,0.04712428925944322,13,0,0,Role Players / Low Usage
D'Angelo Russell,25.706976744186047,4.395348837209302,10.953488372093023,0.3846279069767442,1.9767441860465116,5.930232558139535,0.31983720930232556,2.2093023255813953,2.5348837209302326,0.6316046511627906,0.3023255813953488,2.488372093023256,2.7906976744186047,5.1395348837209305,0.9767441860465116,0.3953488372093023,1.8604651162790697,1.9069767441860466,12.976744186046512,10.123255813953488,2.1015503875968995,2.7906976744186047,0.07292195500282025,43,1,1,Primary Playmakers (High Minutes)
DaQuan Jeffries,18.082222222222224,2.0,4.722222222222222,0.3468333333333333,0.9444444444444444,2.6666666666666665,0.2668333333333333,0.4444444444444444,0.5,0.25,0.9444444444444444,2.0,2.9444444444444446,1.1666666666666667,0.7222222222222222,0.3888888888888889,0.5555555555555556,2.0,5.388888888888889,4.577777777777778,0.8333333333333334,2.9444444444444446,0.12342564511906061,18,0,0,Role Players / Low Usage
Dalano Banton,15.2045,3.0,7.275,0.39615,1.125,3.15,0.27215,1.3,1.85,0.417425,0.325,1.625,1.95,2.075,0.7,0.5,1.2,0.9,8.425,5.970000000000001,1.10375,1.95,0.057862682150334,40,0,0,Role Players / Low Usage
Dalen Terry,12.725744680851063,1.3829787234042554,3.0638297872340425,0.3818297872340426,0.40425531914893614,1.148936170212766,0.17551063829787236,0.6170212765957447,0.8936170212765957,0.2127659574468085,0.574468085106383,0.9148936170212766,1.4893617021276595,1.2127659574468086,0.46808510638297873,0.23404255319148937,0.7446808510638298,1.5106382978723405,3.7872340425531914,2.893617021276596,0.8081560283687943,1.4893617021276595,0.12075137361700852,47,0,0,Role Players / Low Usage
Dalton Knecht,20.707708333333333,3.4166666666666665,7.354166666666667,0.4186666666666667,1.6041666666666667,4.479166666666667,0.3036666666666667,0.9791666666666666,1.1875,0.3777916666666667,0.5,2.5625,3.0625,0.875,0.3333333333333333,0.0625,0.5,1.3125,9.416666666666666,6.635416666666667,0.6892361111111112,3.0625,0.06515781141950748,48,0,0,Role Players / Low Usage
Damian Lillard,36.23813953488372,7.674418604651163,17.209302325581394,0.4385581395348837,3.4186046511627906,9.0,0.37379069767441864,6.232558139534884,6.767441860465116,0.9038837209302325,0.5813953488372093,4.069767441860465,4.651162790697675,7.4186046511627906,1.1627906976744187,0.20930232558139536,2.8372093023255816,1.7674418604651163,25.0,20.3953488372093,2.6634090070136582,4.651162790697675,0.048406598923144785,43,1,1,Primary Playmakers (High Minutes)
Damion Lee,5.935714285714285,1.0,3.142857142857143,0.2749285714285714,0.21428571428571427,1.5,0.17857142857142858,0.9285714285714286,0.9285714285714286,0.5,0.14285714285714285,0.7857142857142857,0.9285714285714286,0.5714285714285714,0.2857142857142857,0.0,0.35714285714285715,0.2857142857142857,3.142857142857143,1.8928571428571428,0.35714285714285715,0.9285714285714286,0.03665577807302459,14,0,0,Role Players / Low Usage
Daniel Gafford,22.02387755102041,5.081632653061225,7.26530612244898,0.6856734693877551,0.0,0.0,0.0,2.4489795918367347,3.4489795918367347,0.6349387755102042,2.7142857142857144,4.183673469387755,6.8979591836734695,1.4285714285714286,0.40816326530612246,1.836734693877551,1.2040816326530612,2.693877551020408,12.612244897959183,12.726530612244899,0.7993197278911565,6.8979591836734695,0.12935340529511474,49,1,1,Primary Playmakers (High Minutes)
Daniel Theis,16.348684210526315,1.605263157894737,3.3947368421052633,0.40268421052631576,0.23684210526315788,0.9736842105263158,0.16665789473684212,0.8157894736842105,0.9736842105263158,0.3171052631578948,1.1578947368421053,3.1578947368421053,4.315789473684211,1.5789473684210527,0.47368421052631576,0.5263157894736842,0.6578947368421053,1.8421052631578947,4.2631578947368425,4.776315789473684,1.0087719298245614,4.315789473684211,0.10947813174265536,38,0,0,Role Players / Low Usage
Dario Šarić,14.746923076923078,1.3846153846153846,4.153846153846154,0.254,0.46153846153846156,1.8461538461538463,0.10384615384615385,0.5384615384615384,0.7692307692307693,0.23076923076923078,1.0,2.6153846153846154,3.6153846153846154,1.6923076923076923,0.5384615384615384,0.07692307692307693,1.0769230769230769,1.3846153846153846,3.769230769230769,2.9538461538461536,0.9807692307692307,3.6153846153846154,0.09039492502479284,13,0,0,Role Players / Low Usage
Darius Garland,30.342,7.82,15.64,0.50916,3.02,6.96,0.43478,3.2,3.66,0.76862,0.58,1.98,2.56,6.72,1.12,0.2,2.52,2.1,21.86,17.46,2.349142857142857,2.56,0.07175350085707521,50,1,1,Primary Playmakers (High Minutes)
David Roddy,12.826666666666666,1.6296296296296295,3.4444444444444446,0.40951851851851856,0.5925925925925926,1.5925925925925926,0.28085185185185185,0.6666666666666666,0.8148148148148148,0.21603703703703706,0.4074074074074074,2.185185185185185,2.5925925925925926,1.1111111111111112,0.4444444444444444,0.2962962962962963,0.7407407407407407,0.6666666666666666,4.518518518518518,4.062962962962963,0.6709876543209877,2.5925925925925926,0.038556075368233626,27,0,0,Role Players / Low Usage
Davion Mitchell,24.549545454545456,2.409090909090909,5.545454545454546,0.4021136363636364,0.9545454545454546,2.659090909090909,0.37013636363636365,0.5681818181818182,0.8409090909090909,0.2840909090909091,0.36363636363636365,1.5681818181818181,1.9318181818181819,4.613636363636363,0.7045454545454546,0.18181818181818182,1.7727272727272727,2.6363636363636362,6.340909090909091,5.2727272727272725,2.233982683982684,1.9318181818181819,0.11370476986006837,44,0,1,Role Players / Low Usage
Day'Ron Sharpe,17.338666666666665,3.2333333333333334,6.3,0.4956333333333333,0.2,1.0,0.1361,1.3666666666666667,1.7666666666666666,0.5401,2.8333333333333335,3.2,6.033333333333333,1.5333333333333334,0.7333333333333333,0.6333333333333333,1.2,2.1333333333333333,8.033333333333333,7.8966666666666665,0.8638888888888889,6.033333333333333,0.13023722991959583,30,1,1,Primary Playmakers (High Minutes)
De'Aaron Fox,36.8668085106383,9.23404255319149,19.617021276595743,0.4696808510638298,2.0425531914893615,6.340425531914893,0.3384468085106383,4.382978723404255,5.319148936170213,0.7511489361702128,0.9787234042553191,3.9574468085106385,4.9361702127659575,6.276595744680851,1.553191489361702,0.425531914893617,2.851063829787234,2.6382978723404253,24.893617021276597,18.69148936170213,2.1987335359675786,4.9361702127659575,0.07202953216006333,47,1,1,Primary Playmakers (High Minutes)
De'Andre Hunter,28.746486486486482,6.135135135135135,13.297297297297296,0.45337837837837835,2.6216216216216215,6.675675675675675,0.39029729729729734,4.081081081081081,4.756756756756757,0.8101621621621622,0.7297297297297297,3.189189189189189,3.918918918918919,1.5405405405405406,0.8378378378378378,0.13513513513513514,1.5945945945945945,2.3783783783783785,18.972972972972972,12.78108108108108,0.6927927927927928,3.918918918918919,0.08356932972699596,37,1,1,Primary Playmakers (High Minutes)
